id,Period,Data_value,Series_title_2
16768,2008.06,58221491.0,Credit
16769,2008.09,58778694.0,Credit
16770,2008.12,66715442.0,Credit
16771,2009.03,61300737.0,Credit
16772,2009.06,58843361.0,Credit
16773,2009.09,60139298.0,Credit
16774,2009.12,68810317.0,Credit
16775,2010.03,63622326.0,Credit
16776,2010.06,60156068.0,Credit
16777,2010.09,61018094.0,Credit
16778,2010.12,70800205.0,Credit
16779,2011.03,64988521.0,Credit
16780,2011.06,62246179.0,Credit
16781,2011.09,64145458.0,Credit
16782,2011.12,74931215.0,Credit
16783,2012.03,69752760.0,Credit
16784,2012.06,66676557.0,Credit
16785,2012.09,68357772.0,Credit
16786,2012.12,79312698.0,Credit
16787,2013.03,74654392.0,Credit
16788,2013.06,73811732.0,Credit
16789,2013.09,76142562.0,Credit
16790,2013.12,89443753.0,Credit
16791,2014.03,84105927.0,Credit
16792,2014.06,81731550.0,Credit
16793,2014.09,84854526.0,Credit
16794,2014.12,100103789.0,Credit
16795,2015.03,96561874.0,Credit
16796,2015.06,95280017.0,Credit
16797,2015.09,99923547.0,Credit
16798,2015.12,118636666.0,Credit
16799,2016.03,116441890.0,Credit
16800,2016.06,117832240.0,Credit
16801,2016.09,124641801.0,Credit
16802,2016.12,145549702.0,Credit
16803,2017.03,155167258.0,Credit
16804,2017.06,156549345.0,Credit
16805,2017.09,163474938.0,Credit
16806,2017.12,188018941.0,Credit
16807,2018.03,185809865.0,Credit
16808,2018.06,183259294.0,Credit
16809,2018.09,189532204.0,Credit
16810,2018.12,212959222.0,Credit
16811,2019.03,207812071.0,Credit
16812,2019.06,201836497.0,Credit
16813,2019.09,205433839.0,Credit
16814,2019.12,230124164.0,Credit
16815,2020.03,215170839.0,Credit
16816,2020.06,178443026.0,Credit
16817,2020.09,249077882.0,Credit
16818,2020.12,280474104.0,Credit
16819,2021.03,259204468.0,Credit
16820,2021.06,272123377.0,Credit
16821,2021.09,235628795.0,Credit
16822,2021.12,281847852.0,Credit
16823,2022.03,265938936.0,Credit
16824,2022.06,277454122.0,Credit
16825,2022.09,291360927.0,Credit
16826,2022.12,322702253.0,Credit
16827,2002.12,121857550.0,Debit
16828,2003.03,115559235.0,Debit
16829,2003.06,120621028.0,Debit
16830,2003.09,125100340.0,Debit
16831,2003.12,135263578.0,Debit
16832,2004.03,128829626.0,Debit
16833,2004.06,133340162.0,Debit
16834,2004.09,137686168.0,Debit
16835,2004.12,147636460.0,Debit
16836,2005.03,140176432.0,Debit
16837,2005.06,146113017.0,Debit
16838,2005.09,150747391.0,Debit
16839,2005.12,161404839.0,Debit
16840,2006.03,152507513.0,Debit
16841,2006.06,158693589.0,Debit
16842,2006.09,163324953.0,Debit
16843,2006.12,175484663.0,Debit
16844,2007.03,168639442.0,Debit
16845,2007.06,175639292.0,Debit
16846,2007.09,180511068.0,Debit
16847,2007.12,193989344.0,Debit
16848,2008.03,184599824.0,Debit
16849,2008.06,188086801.0,Debit
16850,2008.09,191920041.0,Debit
16851,2008.12,207720272.0,Debit
16852,2009.03,194700582.0,Debit
16853,2009.06,202259120.0,Debit
16854,2009.09,208065472.0,Debit
16855,2009.12,220803948.0,Debit
16856,2010.03,209411544.0,Debit
16857,2010.06,214372883.0,Debit
16858,2010.09,220574636.0,Debit
16859,2010.12,237803698.0,Debit
16860,2011.03,221893689.0,Debit
16861,2011.06,228065136.0,Debit
16862,2011.09,233728377.0,Debit
16863,2011.12,247193363.0,Debit
16864,2012.03,235056586.0,Debit
16865,2012.06,237997947.0,Debit
16866,2012.09,243796890.0,Debit
16867,2012.12,258625622.0,Debit
16868,2013.03,242954335.0,Debit
16869,2013.06,248923748.0,Debit
16870,2013.09,254168346.0,Debit
16871,2013.12,270001356.0,Debit
16872,2014.03,253180693.0,Debit
16873,2014.06,260628872.0,Debit
16874,2014.09,262954886.0,Debit
16875,2014.12,278161853.0,Debit
16876,2015.03,262028307.0,Debit
16877,2015.06,265507961.0,Debit
16878,2015.09,268655020.0,Debit
16879,2015.12,283495423.0,Debit
16880,2016.03,266050143.0,Debit
16881,2016.06,270651679.0,Debit
16882,2016.09,270068229.0,Debit
16883,2016.12,283444978.0,Debit
16884,2017.03,260103836.0,Debit
16885,2017.06,262742725.0,Debit
16886,2017.09,262914937.0,Debit
16887,2017.12,278636369.0,Debit
16888,2018.03,256118495.0,Debit
16889,2018.06,257223484.0,Debit
16890,2018.09,259346452.0,Debit
16891,2018.12,271370517.0,Debit
16892,2019.03,253946987.0,Debit
16893,2019.06,254723306.0,Debit
16894,2019.09,256289419.0,Debit
16895,2019.12,270693073.0,Debit
16896,2020.03,240170077.0,Debit
16897,2020.06,131984652.0,Debit
16898,2020.09,205752330.0,Debit
16899,2020.12,224101454.0,Debit
16900,2021.03,203654423.0,Debit
16901,2021.06,208292005.0,Debit
16902,2021.09,161410783.0,Debit
16903,2021.12,175192596.0,Debit
16904,2022.03,164849789.0,Debit
16905,2022.06,171672259.0,Debit
16906,2022.09,177045127.0,Debit
16907,2022.12,188904397.0,Debit
